Ensemble.Gene.ID	Dog.Ensembl.Gene.ID
ENSG00000263403	
ENSG00000227512	
ENSG00000265181	
ENSG00000237886	
ENSG00000279141	
ENSG00000228401	
ENSG00000221562	
ENSG00000199455	
ENSG00000248610	
ENSG00000252514	
ENSG00000249312	
ENSG00000249418	
ENSG00000287390	
ENSG00000244192	
ENSG00000250405	
ENSG00000248955	
ENSG00000231776	
ENSG00000226309	
ENSG00000260445	
ENSG00000260524	
ENSG00000249065	
ENSG00000226009	
ENSG00000172955	
ENSG00000228290	
ENSG00000259096	
ENSG00000219604	
ENSG00000252783	
ENSG00000287294	
ENSG00000216523	
ENSG00000220291	
ENSG00000216902	
ENSG00000258407	
ENSG00000217060	
ENSG00000258826	
ENSG00000213211	
ENSG00000237640	
ENSG00000234155	
ENSG00000199711	
ENSG00000236546	
ENSG00000222966	
ENSG00000216439	
ENSG00000214460	
ENSG00000207356	
ENSG00000258867	
ENSG00000264598	
ENSG00000280349	
ENSG00000266535	
ENSG00000286921	
ENSG00000265544	
ENSG00000214313	
ENSG00000265697	
ENSG00000279370	
ENSG00000265125	
ENSG00000265115	
ENSG00000235713	
ENSG00000264643	
ENSG00000265689	
ENSG00000283381	
ENSG00000283417	
ENSG00000286923	
ENSG00000279668	
ENSG00000280232	
ENSG00000265356	
ENSG00000263435	
ENSG00000279674	
ENSG00000226049	
ENSG00000263485	
ENSG00000265775	
ENSG00000252370	
ENSG00000264791	
ENSG00000263571	
ENSG00000261156	
ENSG00000264990	
ENSG00000233016	
ENSG00000108688	
ENSG00000276161	
ENSG00000274998	
ENSG00000274356	
ENSG00000187922	
ENSG00000172156	
ENSG00000257964	
ENSG00000265614	
ENSG00000258975	
ENSG00000259998	
ENSG00000253463	
ENSG00000258538	
ENSG00000287657	
ENSG00000228477	
ENSG00000240198	
ENSG00000186451	
ENSG00000225582	
ENSG00000272202	
ENSG00000197322	
ENSG00000199237	
ENSG00000258284	
ENSG00000257243	
ENSG00000258104	
ENSG00000196344	
ENSG00000221461	
ENSG00000278756	
ENSG00000253258	
ENSG00000253410	
ENSG00000204949	
ENSG00000278860	
ENSG00000264174	
ENSG00000264622	
ENSG00000266324	
ENSG00000177984	
ENSG00000224662	
ENSG00000267811	
ENSG00000272896	
ENSG00000243498	
ENSG00000213213	
ENSG00000165156	
ENSG00000250300	
ENSG00000222607	
ENSG00000253336	
ENSG00000269176	
ENSG00000273066	
ENSG00000272679	
ENSG00000228544	
ENSG00000284535	
ENSG00000229863	
ENSG00000274742	
ENSG00000222430	
ENSG00000285559	
ENSG00000224302	
ENSG00000229629	
ENSG00000259922	
ENSG00000260145	
ENSG00000260148	
ENSG00000213212	
ENSG00000265806	
ENSG00000232434	
ENSG00000248676	
ENSG00000252297	
ENSG00000283172	
ENSG00000207704	
ENSG00000254388	
ENSG00000254294	
ENSG00000200241	
ENSG00000274066	
ENSG00000265420	
ENSG00000273080	
ENSG00000279913	
ENSG00000279019	
ENSG00000279803	
ENSG00000286952	
ENSG00000092871	
ENSG00000258983	
ENSG00000258789	
ENSG00000202537	
ENSG00000251974	
ENSG00000212392	
ENSG00000206918	
ENSG00000279098	
ENSG00000254113	
ENSG00000269463	
ENSG00000239831	
ENSG00000251840	
ENSG00000237186	
ENSG00000256690	
ENSG00000202428	
ENSG00000206815	
ENSG00000287502	
ENSG00000283268	
ENSG00000253286	
ENSG00000266507	
ENSG00000213590	
ENSG00000260190	
ENSG00000245322	
ENSG00000267618	
ENSG00000207757	
ENSG00000250403	
ENSG00000226745	
ENSG00000248820	
ENSG00000273687	
ENSG00000275939	
ENSG00000267457	
ENSG00000243423	
ENSG00000249710	
ENSG00000185379	
ENSG00000257570	
ENSG00000272146	
ENSG00000207508	
ENSG00000271793	
ENSG00000257730	
ENSG00000210841	
ENSG00000285979	
ENSG00000259943	
ENSG00000222328	
ENSG00000255717	
ENSG00000258057	
ENSG00000231296	
ENSG00000239801	
ENSG00000241933	
ENSG00000257253	
ENSG00000198454	
ENSG00000242041	
ENSG00000286150	
ENSG00000250223	
ENSG00000251219	
ENSG00000251636	
ENSG00000276663	
ENSG00000260038	
ENSG00000254000	
ENSG00000181171	
ENSG00000254249	
ENSG00000253868	
ENSG00000250727	
ENSG00000253885	
ENSG00000214803	
ENSG00000286676	
ENSG00000253227	
ENSG00000279584	
ENSG00000260965	
ENSG00000237586	
ENSG00000236144	
ENSG00000271456	
ENSG00000257771	
ENSG00000107331	
ENSG00000183665	
ENSG00000245149	
ENSG00000234758	
ENSG00000102970	
ENSG00000227311	
ENSG00000258135	
ENSG00000273882	
ENSG00000221265	
ENSG00000254531	
ENSG00000257588	
ENSG00000252328	
ENSG00000257378	
ENSG00000213172	
ENSG00000284677	
ENSG00000283907	
ENSG00000187801	
ENSG00000200563	
ENSG00000228363	
ENSG00000224910	
ENSG00000267626	
ENSG00000260920	
ENSG00000279667	
ENSG00000238287	
ENSG00000164002	
ENSG00000203875	
ENSG00000227278	
ENSG00000238186	
ENSG00000180539	
ENSG00000286838	
ENSG00000236505	
ENSG00000233910	
ENSG00000279073	
ENSG00000253106	
ENSG00000284087	
ENSG00000278576	
ENSG00000260345	
ENSG00000287743	
ENSG00000237899	
ENSG00000272145	
ENSG00000275043	
ENSG00000286124	
ENSG00000270772	
ENSG00000251149	
ENSG00000213509	
ENSG00000251309	
ENSG00000236394	
ENSG00000229257	
ENSG00000186193	
ENSG00000231864	
ENSG00000268996	
ENSG00000105672	
ENSG00000257002	
ENSG00000241082	
ENSG00000233673	
ENSG00000241144	
ENSG00000248161	
ENSG00000251572	
ENSG00000260651	
ENSG00000267782	
ENSG00000266981	
ENSG00000267744	
ENSG00000266947	
ENSG00000213605	
ENSG00000187627	
ENSG00000220563	
ENSG00000274492	
ENSG00000242798	
ENSG00000217334	
ENSG00000200653	
ENSG00000198738	
ENSG00000200427	
ENSG00000218766	
ENSG00000288021	
ENSG00000267364	
ENSG00000202103	
ENSG00000220069	
ENSG00000217272	
ENSG00000220831	
ENSG00000219500	
ENSG00000243124	
ENSG00000218561	
ENSG00000219190	
ENSG00000217769	
ENSG00000267271	
ENSG00000220240	
ENSG00000168830	
ENSG00000214457	
ENSG00000172716	
ENSG00000217169	
ENSG00000217776	
ENSG00000252697	
ENSG00000235077	
ENSG00000214142	
ENSG00000207965	
ENSG00000259252	
ENSG00000259503	
ENSG00000259473	
ENSG00000287741	
ENSG00000285388	
ENSG00000280639	
ENSG00000259227	
ENSG00000281264	
ENSG00000280515	
ENSG00000231351	
ENSG00000215477	
ENSG00000226114	
ENSG00000272008	
ENSG00000199411	
ENSG00000226510	
ENSG00000267190	
ENSG00000267315	
ENSG00000267711	
ENSG00000267547	
ENSG00000267745	
ENSG00000267648	
ENSG00000267102	
ENSG00000285793	
ENSG00000172123	
ENSG00000218313	
ENSG00000231259	
ENSG00000255491	
ENSG00000266931	
ENSG00000287931	
ENSG00000263735	
ENSG00000283609	
ENSG00000230395	
ENSG00000249816	
ENSG00000216990	
ENSG00000204745	
ENSG00000256041	
ENSG00000253547	
ENSG00000154760	
ENSG00000207342	
ENSG00000283627	
ENSG00000258990	
ENSG00000264793	
ENSG00000233671	
ENSG00000281477	
ENSG00000260828	
ENSG00000239924	
ENSG00000271097	
ENSG00000287763	
ENSG00000224881	
ENSG00000284518	
ENSG00000280721	
ENSG00000222041	
ENSG00000279616	
ENSG00000267312	
ENSG00000205045	
ENSG00000267554	
ENSG00000286065	
ENSG00000267349	
ENSG00000267046	
ENSG00000267369	
ENSG00000277801	
ENSG00000259151	
ENSG00000267074	
ENSG00000255987	
ENSG00000286030	
ENSG00000258752	
ENSG00000267035	
ENSG00000258699	
ENSG00000258380	
ENSG00000259053	
ENSG00000258920	
ENSG00000259073	
ENSG00000284879	
ENSG00000267359	
ENSG00000201027	
ENSG00000258792	
ENSG00000267625	
ENSG00000242660	
ENSG00000250428	
ENSG00000273445	
ENSG00000252655	
ENSG00000214354	
ENSG00000200312	
ENSG00000267321	
ENSG00000255313	
ENSG00000259050	
ENSG00000286955	
ENSG00000265507	
ENSG00000225933	
ENSG00000234231	
ENSG00000216324	
ENSG00000218793	
ENSG00000218698	
ENSG00000256863	
ENSG00000256847	
ENSG00000253513	
ENSG00000256181	
ENSG00000267120	
ENSG00000259532	
ENSG00000274297	
ENSG00000185304	
ENSG00000259624	
ENSG00000259452	
ENSG00000235420	
ENSG00000259744	
ENSG00000275598	
ENSG00000287412	
ENSG00000206715	
ENSG00000230997	
ENSG00000229604	
ENSG00000225428	
ENSG00000233205	
ENSG00000275597	
ENSG00000288437	
ENSG00000287670	
ENSG00000172086	
ENSG00000272368	
ENSG00000267439	
ENSG00000265003	
ENSG00000223548	
ENSG00000231585	
ENSG00000267328	
ENSG00000264582	
ENSG00000179862	
ENSG00000229528	
ENSG00000228940	
ENSG00000286668	
ENSG00000133328	
ENSG00000233118	
ENSG00000253167	
ENSG00000203520	
ENSG00000253067	
ENSG00000227616	
ENSG00000235775	
ENSG00000224015	
ENSG00000237714	
ENSG00000270269	
ENSG00000256789	
ENSG00000239521	
ENSG00000241981	
ENSG00000254431	
ENSG00000230069	
ENSG00000248971	
ENSG00000224207	
ENSG00000251288	
ENSG00000232508	
ENSG00000212133	
ENSG00000224291	
ENSG00000238628	
ENSG00000207131	
ENSG00000267049	
ENSG00000240997	
ENSG00000271114	
ENSG00000253111	
ENSG00000286278	
ENSG00000286122	
ENSG00000253470	
ENSG00000245164	
ENSG00000225420	
ENSG00000206695	
ENSG00000253651	
ENSG00000254227	
ENSG00000250563	
ENSG00000253841	
ENSG00000248720	
ENSG00000244791	
ENSG00000253427	
ENSG00000253220	
ENSG00000271100	
ENSG00000207138	
ENSG00000253530	
ENSG00000279565	
ENSG00000168672	
ENSG00000234426	
ENSG00000253438	
ENSG00000220131	
ENSG00000220267	
ENSG00000264519	
ENSG00000286871	
ENSG00000256280	
ENSG00000258544	
ENSG00000201351	
ENSG00000224431	
ENSG00000078319	
ENSG00000283678	
ENSG00000281207	
ENSG00000244161	
ENSG00000253543	
ENSG00000261793	
ENSG00000283148	
ENSG00000212451	
ENSG00000253573	
ENSG00000283511	
ENSG00000263697	
ENSG00000185863	
ENSG00000254166	
ENSG00000225872	
ENSG00000201913	
ENSG00000242294	
ENSG00000257298	
ENSG00000257531	
ENSG00000222145	
ENSG00000280277	
ENSG00000257256	
ENSG00000220130	
ENSG00000220960	
ENSG00000221604	
ENSG00000278842	
ENSG00000271931	
ENSG00000146278	
ENSG00000185958	
ENSG00000259470	
ENSG00000234028	
ENSG00000264017	
ENSG00000197208	
ENSG00000287686	
ENSG00000272752	
ENSG00000242276	
ENSG00000244266	
ENSG00000176058	
ENSG00000233006	
ENSG00000287437	
ENSG00000288009	
ENSG00000242571	
ENSG00000275198	
ENSG00000230006	
ENSG00000263597	
ENSG00000121716	
ENSG00000283270	
ENSG00000240040	
ENSG00000267592	
ENSG00000265510	
ENSG00000211593	
ENSG00000282961	
ENSG00000224722	
ENSG00000211594	
ENSG00000287781	
ENSG00000246228	
ENSG00000211595	
ENSG00000211596	
ENSG00000255154	
ENSG00000211597	
ENSG00000271509	
ENSG00000197536	
ENSG00000225362	
ENSG00000280997	
ENSG00000286266	
ENSG00000211599	
ENSG00000197794	
ENSG00000286010	
ENSG00000225136	
ENSG00000253435	
ENSG00000249375	
ENSG00000243466	
ENSG00000239855	
ENSG00000259964	
ENSG00000111886	
ENSG00000240671	
ENSG00000273493	
ENSG00000241755	
ENSG00000253278	
ENSG00000259781	
ENSG00000243290	
ENSG00000260586	
ENSG00000253497	
ENSG00000253265	
ENSG00000212664	
ENSG00000215893	
ENSG00000278408	
ENSG00000220418	
ENSG00000287400	
ENSG00000240864	
ENSG00000238160	
ENSG00000235358	
ENSG00000240382	
ENSG00000213987	
ENSG00000254157	
ENSG00000253732	
ENSG00000286640	
ENSG00000249859	
ENSG00000204060	
ENSG00000229901	
ENSG00000252563	
ENSG00000258424	
ENSG00000258678	
ENSG00000284976	
ENSG00000235333	
ENSG00000233208	
ENSG00000211611	
ENSG00000284012	
ENSG00000197191	
ENSG00000085514	
ENSG00000218965	
ENSG00000253578	
ENSG00000253625	
ENSG00000241294	
ENSG00000253202	
ENSG00000254098	
ENSG00000277852	
ENSG00000244575	
ENSG00000244116	
ENSG00000253998	
ENSG00000253158	
ENSG00000259789	
ENSG00000253870	
ENSG00000242076	
ENSG00000230881	
ENSG00000230638	
ENSG00000284895	
ENSG00000260037	
ENSG00000253860	
ENSG00000287587	
ENSG00000253461	
ENSG00000227538	
ENSG00000253487	
ENSG00000228776	
ENSG00000239862	
ENSG00000253592	
ENSG00000242371	
ENSG00000273962	
ENSG00000283427	
ENSG00000283196	
ENSG00000276861	
ENSG00000283132	
ENSG00000283214	
ENSG00000283659	
ENSG00000287631	
ENSG00000251039	
ENSG00000275549	
ENSG00000251546	
ENSG00000197768	
ENSG00000254009	
ENSG00000250036	
ENSG00000253127	
ENSG00000232747	
ENSG00000253501	
ENSG00000239975	
ENSG00000253191	
ENSG00000253999	
ENSG00000243264	
ENSG00000242534	
ENSG00000224607	
ENSG00000211623	
ENSG00000254097	
ENSG00000241566	
ENSG00000254345	
ENSG00000253365	
ENSG00000225523	
ENSG00000253765	
ENSG00000254220	
ENSG00000211626	
ENSG00000242766	
ENSG00000241244	
ENSG00000258935	
ENSG00000254292	
ENSG00000276566	
ENSG00000259163	
ENSG00000278857	
ENSG00000253906	
ENSG00000258437	
ENSG00000211633	
ENSG00000258716	
ENSG00000242580	
ENSG00000202533	
ENSG00000271392	
ENSG00000287663	
ENSG00000239819	
ENSG00000213315	
ENSG00000258884	
ENSG00000198113	
ENSG00000275490	
ENSG00000269609	
ENSG00000270999	
ENSG00000270259	
ENSG00000265897	
ENSG00000260996	
ENSG00000281904	
ENSG00000288234	
ENSG00000230964	
ENSG00000261600	
ENSG00000270829	
ENSG00000278131	
ENSG00000270871	
ENSG00000270894	
ENSG00000143429	
ENSG00000270379	
ENSG00000227527	
ENSG00000241357	
ENSG00000222835	
ENSG00000184303	
ENSG00000230572	
ENSG00000271627	
ENSG00000223703	
ENSG00000235002	
ENSG00000232531	
ENSG00000286698	
ENSG00000236969	
ENSG00000240211	
ENSG00000185955	
ENSG00000235235	
ENSG00000214330	
ENSG00000237085	
ENSG00000227497	
ENSG00000214329	
ENSG00000226481	
ENSG00000234898	
ENSG00000235147	
ENSG00000239316	
ENSG00000237027	
ENSG00000223816	
ENSG00000286156	
ENSG00000261522	
ENSG00000200873	
ENSG00000261632	
ENSG00000286938	
ENSG00000260576	
ENSG00000273262	
ENSG00000237383	
ENSG00000261633	
ENSG00000227265	
ENSG00000213355	
ENSG00000234837	
ENSG00000223564	
ENSG00000232502	
ENSG00000235571	
ENSG00000229089	
ENSG00000243568	
ENSG00000225807	
ENSG00000260173	
ENSG00000278631	
ENSG00000242101	
ENSG00000259848	
ENSG00000133943	
ENSG00000200183	
ENSG00000200428	
ENSG00000271018	
ENSG00000237055	
ENSG00000271268	
ENSG00000232128	
ENSG00000270240	
ENSG00000233158	
ENSG00000231331	
ENSG00000232594	
ENSG00000243968	
ENSG00000233105	
ENSG00000224585	
ENSG00000233447	
ENSG00000228657	
ENSG00000272933	
ENSG00000235186	
ENSG00000260467	
ENSG00000271490	
ENSG00000243075	
ENSG00000277591	
ENSG00000186452	
ENSG00000233850	
ENSG00000271621	
ENSG00000271394	
ENSG00000270977	
ENSG00000184414	
ENSG00000271013	
ENSG00000274156	
ENSG00000199740	
ENSG00000271596	
ENSG00000274272	
ENSG00000274797	
ENSG00000280194	
ENSG00000077454	
ENSG00000286242	
ENSG00000283710	
ENSG00000278324	
ENSG00000280055	
ENSG00000246560	
ENSG00000221771	
ENSG00000207110	
ENSG00000283200	
ENSG00000278275	
ENSG00000231062	
ENSG00000221176	
ENSG00000221261	
ENSG00000201782	
ENSG00000252739	
ENSG00000286034	
ENSG00000287362	
ENSG00000254275	
ENSG00000011600	
ENSG00000229140	
ENSG00000228124	
ENSG00000207200	
ENSG00000220871	
ENSG00000217653	
ENSG00000256100	
ENSG00000126243	
ENSG00000223442	
ENSG00000267786	
ENSG00000267113	
ENSG00000267388	
ENSG00000260438	
ENSG00000199630	
ENSG00000218300	
ENSG00000219240	
ENSG00000252891	
ENSG00000248101	
ENSG00000230116	
ENSG00000236876	
ENSG00000200254	
ENSG00000236180	
ENSG00000239382	
ENSG00000275768	
ENSG00000226455	
ENSG00000273736	
ENSG00000222078	
ENSG00000287789	
ENSG00000218730	
ENSG00000260271	
ENSG00000230612	
ENSG00000266760	
ENSG00000250651	
ENSG00000256824	
ENSG00000213061	
ENSG00000256481	
ENSG00000249283	
ENSG00000236937	
ENSG00000282772	
ENSG00000166275	
ENSG00000224729	
ENSG00000256341	
ENSG00000287785	
ENSG00000253225	
ENSG00000222755	
ENSG00000253926	
ENSG00000263763	
ENSG00000285108	
ENSG00000224110	
ENSG00000284317	
ENSG00000275431	
ENSG00000270316	
ENSG00000275944	
ENSG00000278690	
ENSG00000254317	
ENSG00000275607	
ENSG00000267698	
ENSG00000137817	
ENSG00000277089	
ENSG00000235266	
ENSG00000286575	
ENSG00000272912	
ENSG00000275302	
ENSG00000278498	
ENSG00000276014	
ENSG00000276241	
ENSG00000282738	
ENSG00000274808	
ENSG00000272182	
ENSG00000272360	
ENSG00000285728	
ENSG00000234917	
ENSG00000237827	
ENSG00000213277	
ENSG00000224605	
ENSG00000229256	
ENSG00000263734	
ENSG00000224944	
ENSG00000262095	
ENSG00000219087	
ENSG00000115041	
ENSG00000220340	
ENSG00000240961	
ENSG00000219867	
ENSG00000285961	
ENSG00000220553	
ENSG00000261038	
ENSG00000288101	
ENSG00000220908	
ENSG00000219387	
ENSG00000235099	
ENSG00000213187	
ENSG00000274767	
ENSG00000276070	
ENSG00000212413	
ENSG00000199903	
ENSG00000278097	
ENSG00000276755	
ENSG00000235129	
ENSG00000278395	
ENSG00000274933	
ENSG00000283411	
ENSG00000203993	
ENSG00000236722	
ENSG00000248821	
ENSG00000233275	
ENSG00000227120	
ENSG00000204705	
ENSG00000280023	
ENSG00000277747	
ENSG00000234903	
ENSG00000144010	
ENSG00000252644	
ENSG00000221102	
ENSG00000238162	
ENSG00000223917	
ENSG00000287683	
ENSG00000261499	
ENSG00000237308	
ENSG00000288085	
ENSG00000224719	
ENSG00000280451	
ENSG00000265889	
ENSG00000226185	
ENSG00000252249	
ENSG00000260287	
ENSG00000229600	
ENSG00000231143	
ENSG00000220370	
ENSG00000279403	
ENSG00000258875	
ENSG00000270484	
ENSG00000216853	
ENSG00000272913	
ENSG00000219627	
ENSG00000261366	
ENSG00000243384	
ENSG00000260810	
ENSG00000229689	
ENSG00000286607	
ENSG00000244383	
ENSG00000236431	
ENSG00000273305	
ENSG00000233037	
ENSG00000219549	
ENSG00000287578	
ENSG00000168992	
ENSG00000219941	
ENSG00000232717	
ENSG00000274028	
ENSG00000233797	
ENSG00000230083	
ENSG00000144015	
ENSG00000236026	
ENSG00000271003	
ENSG00000270193	
ENSG00000204699	
ENSG00000248740	
ENSG00000275497	
ENSG00000235959	
ENSG00000236750	
ENSG00000235584	
ENSG00000274226	
ENSG00000213183	
ENSG00000207309	
ENSG00000219139	
ENSG00000217331	
ENSG00000216518	
ENSG00000224384	
ENSG00000237510	
ENSG00000251577	
ENSG00000283580	
ENSG00000250920	
ENSG00000232931	
ENSG00000228452	
ENSG00000275954	
ENSG00000138172	
ENSG00000256116	
ENSG00000274658	
ENSG00000251571	
ENSG00000258798	
ENSG00000258446	
ENSG00000273485	
ENSG00000234699	
ENSG00000286291	
ENSG00000279504	
ENSG00000249614	
ENSG00000251170	
ENSG00000276166	
ENSG00000274816	
ENSG00000235470	
ENSG00000187185	
ENSG00000243402	
ENSG00000200075	
ENSG00000245384	
ENSG00000254263	
ENSG00000253720	
ENSG00000287195	
ENSG00000250670	
ENSG00000248242	
ENSG00000253043	
ENSG00000264653	
ENSG00000272203	
ENSG00000244470	
ENSG00000248373	
ENSG00000226431	
ENSG00000287419	
ENSG00000251906	
ENSG00000276992	
ENSG00000251473	
ENSG00000252136	
ENSG00000251259	
ENSG00000244540	
ENSG00000257246	
ENSG00000200953	
ENSG00000261460	
ENSG00000228192	
ENSG00000273108	
ENSG00000222503	
ENSG00000274164	
ENSG00000280693	
ENSG00000260461	
ENSG00000201274	
ENSG00000275961	
ENSG00000231584	
ENSG00000242428	
ENSG00000278126	
ENSG00000243295	
ENSG00000274841	
ENSG00000233708	
ENSG00000251586	
ENSG00000233998	
ENSG00000255585	
ENSG00000237090	
ENSG00000243383	
ENSG00000225099	
ENSG00000207693	
ENSG00000203987	
ENSG00000243903	
ENSG00000242545	
ENSG00000241804	
ENSG00000277592	
ENSG00000286264	
ENSG00000278342	
ENSG00000279286	
ENSG00000271860	
ENSG00000287649	
ENSG00000256940	
ENSG00000240097	
ENSG00000281426	
ENSG00000232407	
ENSG00000225673	
ENSG00000244183	
ENSG00000257086	
ENSG00000212211	
ENSG00000270760	
ENSG00000284138	
ENSG00000227533	
ENSG00000146839	
ENSG00000283973	
ENSG00000280543	
ENSG00000287201	
ENSG00000268295	
ENSG00000277513	
ENSG00000286535	
ENSG00000258774	
ENSG00000267005	
ENSG00000253656	
ENSG00000258962	
ENSG00000260711	
ENSG00000252420	
ENSG00000226360	
ENSG00000252184	
ENSG00000266754	
ENSG00000237456	
ENSG00000241472	
ENSG00000200179	
ENSG00000232677	
ENSG00000226207	
ENSG00000284410	
ENSG00000220505	
ENSG00000236920	
ENSG00000187472	
ENSG00000283010	
ENSG00000184486	
ENSG00000267053	
ENSG00000253259	
ENSG00000253992	
ENSG00000271042	
ENSG00000235253	
ENSG00000265226	
ENSG00000202417	
ENSG00000232699	
ENSG00000253407	
ENSG00000225364	
ENSG00000272023	
ENSG00000229738	
ENSG00000253507	
ENSG00000266973	
ENSG00000267363	
ENSG00000254255	
ENSG00000228873	
ENSG00000267142	
ENSG00000186017	
ENSG00000207173	
ENSG00000261151	
ENSG00000248648	
ENSG00000287054	
ENSG00000199240	
ENSG00000286408	
ENSG00000163618	
ENSG00000276388	
ENSG00000267309	
ENSG00000267091	
ENSG00000229926	
ENSG00000159247	
ENSG00000228506	
ENSG00000278130	
ENSG00000237419	
ENSG00000233013	
ENSG00000228629	
ENSG00000260545	
ENSG00000260927	
ENSG00000204685	
ENSG00000223256	
ENSG00000250210	
ENSG00000286255	
ENSG00000233527	
ENSG00000249264	
ENSG00000216425	
ENSG00000250922	
ENSG00000260339	
ENSG00000243007	
ENSG00000250522	
ENSG00000187806	
ENSG00000274756	
ENSG00000260867	
ENSG00000261423	
ENSG00000240863	
ENSG00000283788	
ENSG00000271072	
ENSG00000261187	
ENSG00000249885	
ENSG00000248778	
ENSG00000253117	
ENSG00000276071	
ENSG00000279691	
ENSG00000251616	
ENSG00000225975	
ENSG00000248245	
ENSG00000240611	
ENSG00000258417	
ENSG00000275720	
ENSG00000276508	
ENSG00000275613	
ENSG00000277268	
ENSG00000287113	
ENSG00000234694	
ENSG00000208033	
ENSG00000267260	
ENSG00000276707	
ENSG00000212379	
ENSG00000261078	
ENSG00000267353	
ENSG00000252271	
ENSG00000259020	
ENSG00000276131	
ENSG00000267254	
ENSG00000260186	
ENSG00000249478	
ENSG00000250244	
ENSG00000283798	
ENSG00000260534	
ENSG00000250409	
ENSG00000221287	
ENSG00000280104	
ENSG00000278313	
ENSG00000279197	
ENSG00000251243	
ENSG00000249073	
ENSG00000260144	
ENSG00000257069	
ENSG00000259783	
ENSG00000260672	
ENSG00000207024	
ENSG00000259909	
ENSG00000277911	
ENSG00000277589	
ENSG00000276326	
ENSG00000277579	
ENSG00000278638	
ENSG00000266852	
ENSG00000274350	
ENSG00000261281	
ENSG00000140463	
ENSG00000148841	
ENSG00000271737	
ENSG00000271128	
ENSG00000270075	
ENSG00000287779	
ENSG00000253521	
ENSG00000228261	
ENSG00000231233	
ENSG00000206669	
ENSG00000274603	
ENSG00000225768	
ENSG00000237761	
ENSG00000243297	
ENSG00000198453	
ENSG00000263672	
ENSG00000226387	
ENSG00000229466	
ENSG00000233477	
ENSG00000213260	
ENSG00000287732	
ENSG00000286609	
ENSG00000229775	
ENSG00000251175	
ENSG00000215002	
ENSG00000271065	
ENSG00000236935	
ENSG00000287095	
ENSG00000283836	
ENSG00000225662	
ENSG00000244632	
ENSG00000252449	
ENSG00000226082	
ENSG00000244342	
ENSG00000275547	
ENSG00000267345	
ENSG00000267672	
ENSG00000242841	
ENSG00000229431	
ENSG00000240359	
ENSG00000230747	
ENSG00000198885	
ENSG00000236305	
ENSG00000267437	
ENSG00000241359	
ENSG00000252301	
ENSG00000278359	
ENSG00000162302	
ENSG00000224479	
ENSG00000260898	
ENSG00000285729	
ENSG00000259259	
ENSG00000267605	
ENSG00000270137	
ENSG00000223697	
ENSG00000226686	
ENSG00000283821	
ENSG00000240549	
ENSG00000286449	
ENSG00000287047	
ENSG00000200626	
ENSG00000200079	
ENSG00000229981	
ENSG00000250740	
ENSG00000249635	
ENSG00000221273	
ENSG00000231680	
ENSG00000231492	
ENSG00000181908	
ENSG00000286816	
ENSG00000234544	
ENSG00000203434	
ENSG00000232500	
ENSG00000223381	
ENSG00000237363	
ENSG00000224498	
ENSG00000222436	
ENSG00000200217	
ENSG00000232728	
ENSG00000237242	
ENSG00000270333	
ENSG00000270294	
ENSG00000224907	
ENSG00000272772	
ENSG00000229372	
ENSG00000274975	
ENSG00000280620	
ENSG00000239653	
ENSG00000273345	
ENSG00000271843	
ENSG00000163636	
ENSG00000235480	
ENSG00000270177	
ENSG00000239615	
ENSG00000276846	
ENSG00000267682	
ENSG00000189164	
ENSG00000257851	
ENSG00000260122	
ENSG00000284730	
ENSG00000260473	
ENSG00000261586	
ENSG00000259887	
ENSG00000279936	
ENSG00000243410	
ENSG00000272181	
ENSG00000241111	
ENSG00000200222	
ENSG00000189196	
ENSG00000229348	
ENSG00000258021	
ENSG00000266916	
ENSG00000267115	
ENSG00000241572	
ENSG00000241101	
ENSG00000239926	
ENSG00000226017	
ENSG00000240237	
ENSG00000244564	
ENSG00000279469	
ENSG00000248559	
ENSG00000243648	
ENSG00000250564	
ENSG00000250994	
ENSG00000207222	
ENSG00000251169	
ENSG00000240250	
ENSG00000280420	
ENSG00000180458	
ENSG00000267470	
ENSG00000171817	
ENSG00000219755	
ENSG00000112238	
ENSG00000199303	
ENSG00000229315	
ENSG00000219257	
ENSG00000275716	
ENSG00000213177	
ENSG00000161835	
ENSG00000216378	
ENSG00000203876	
ENSG00000259691	
ENSG00000259440	
ENSG00000259528	
ENSG00000237410	
ENSG00000228082	
ENSG00000259650	
ENSG00000274308	
ENSG00000275029	
ENSG00000276810	
ENSG00000259186	
ENSG00000196381	
ENSG00000276054	
ENSG00000267319	
ENSG00000267152	
ENSG00000241158	
ENSG00000287496	
ENSG00000189144	
ENSG00000276961	
ENSG00000287736	
ENSG00000239825	
ENSG00000235926	
ENSG00000169894	
ENSG00000241684	
ENSG00000267422	
ENSG00000267640	
ENSG00000281183	
ENSG00000243149	
ENSG00000259884	
ENSG00000201298	
ENSG00000225868	
ENSG00000222266	
ENSG00000274993	
ENSG00000249613	
ENSG00000257663	
ENSG00000284791	
ENSG00000286147	
ENSG00000257542	
ENSG00000248915	
ENSG00000257989	
ENSG00000258279	
ENSG00000273965	
ENSG00000275839	
ENSG00000220695	
ENSG00000260000	
ENSG00000226734	
ENSG00000270987	
ENSG00000236200	
ENSG00000227053	
ENSG00000213522	
ENSG00000169876	
ENSG00000251081	
ENSG00000252470	
ENSG00000218475	
ENSG00000287397	
ENSG00000218536	
ENSG00000287499	
ENSG00000219757	
ENSG00000217120	
ENSG00000288084	
ENSG00000216817	
ENSG00000214428	
ENSG00000268051	
